SalesID,CustomerID,StoreID,ProductID,DateKey,Quantity,UnitPrice,UnitCost,DiscountPercent,TotalCost,TotalAmount,Sales,Profit,ProfitMarginPercent,PaymentMethod,OrderStatus
10356,284,56,1005,20241225,1,449.0,391.08,0,391.08,449.0,449.0,57.92,12.9,Credit Card,Completed
10357,2741,37,1032,20210826,1,44.99,22.54,0,22.54,44.99,44.99,22.45,49.9,Credit Card,Completed
10358,1597,19,1034,20260124,4,19.99,10.37,15,41.48,67.97,67.97,-41.48,-61.03,UPI/Wallet,Returned
10359,923,77,1000,20230914,2,599.99,508.79,20,1017.58,959.98,959.98,-57.6,-6.0,Net Banking,Completed
10360,2468,57,1042,20250202,4,49.99,23.5,15,94.0,169.97,169.97,-94.0,-55.3,Credit Card,Returned
10361,1283,67,1030,20251127,1,24.99,8.77,0,8.77,24.99,24.99,16.22,64.91,Credit Card,Completed
10362,533,40,1028,20251223,3,89.99,47.87,10,0.0,0.0,0.0,0.0,0.0,Credit Card,Cancelled
10363,211,9,1026,20230710,1,129.99,66.29,10,66.29,116.99,116.99,50.7,43.34,UPI/Wallet,Completed
10364,1558,65,1037,20210319,1,9.99,3.67,5,3.67,9.49,9.49,5.82,61.33,Cash,Completed
10365,1868,6,1013,20230210,1,24.99,11.45,15,11.45,21.24,21.24,9.79,46.09,Debit Card,Completed
10366,712,47,1006,20251102,1,59.99,33.53,5,33.53,56.99,56.99,-33.53,-58.83,Net Banking,Returned
10367,2377,58,1032,20250606,5,44.99,22.54,5,112.7,213.7,213.7,101.0,47.26,UPI/Wallet,Completed
10368,648,65,1013,20240528,1,24.99,11.45,20,11.45,19.99,19.99,-11.45,-57.28,Cash,Returned
10369,2555,74,1041,20221006,1,22.99,10.69,5,10.69,21.84,21.84,-10.69,-48.95,Credit Card,Returned
10370,920,76,1005,20240729,2,449.0,391.08,0,782.16,898.0,898.0,115.84,12.9,Net Banking,Completed
10371,1600,49,1032,20240313,1,44.99,22.54,15,22.54,38.24,38.24,15.7,41.06,Credit Card,Completed
10372,835,51,1029,20250321,1,19.99,8.64,10,8.64,17.99,17.99,9.35,51.97,Debit Card,Completed
10373,1599,77,1017,20240802,3,3.49,2.58,5,7.74,9.95,9.95,2.21,22.21,Credit Card,Completed
10374,1474,44,1028,20210913,1,89.99,47.87,20,47.87,71.99,71.99,24.12,33.5,UPI/Wallet,Completed
10375,2603,64,1029,20240528,2,19.99,8.64,20,0.0,0.0,0.0,0.0,0.0,Debit Card,Cancelled
10376,1722,1,1003,20240722,1,899.0,727.29,10,727.29,809.1,809.1,81.81,10.11,Debit Card,Completed
10377,1276,36,1006,20260130,4,59.99,33.53,5,134.12,227.96,227.96,93.84,41.17,Net Banking,Completed
10378,183,24,1003,20220621,1,899.0,727.29,0,727.29,899.0,899.0,171.71,19.1,Debit Card,Completed
10379,16,42,1017,20251214,1,3.49,2.58,0,2.58,3.49,3.49,0.91,26.07,Debit Card,Completed
10380,2719,4,1041,20260510,1,22.99,10.69,0,10.69,22.99,22.99,12.3,53.5,Cash,Completed
10381,239,47,1046,20220124,1,29.99,15.5,0,15.5,29.99,29.99,14.49,48.32,Cash,Completed
10382,2064,60,1021,20241222,1,8.99,6.23,15,6.23,7.64,7.64,1.41,18.46,Credit Card,Completed
10383,2795,11,1016,20220427,1,14.99,6.63,5,6.63,14.24,14.24,7.61,53.44,Debit Card,Completed
10384,4,76,1011,20220505,4,79.99,35.52,20,142.08,255.97,255.97,-142.08,-55.51,Debit Card,Returned
10385,1403,63,1029,20250622,4,19.99,8.64,30,34.56,55.97,55.97,21.41,38.25,Credit Card,Completed
10386,1059,42,1012,20210917,1,39.99,16.04,0,16.04,39.99,39.99,23.95,59.89,Debit Card,Completed
10387,159,63,1007,20230722,1,14.99,9.55,0,9.55,14.99,14.99,5.44,36.29,Credit Card,Completed
10388,2916,48,1008,20241026,2,34.99,21.17,0,42.34,69.98,69.98,27.64,39.5,Credit Card,Completed
10389,1329,8,1042,20220612,1,49.99,23.5,0,0.0,0.0,0.0,0.0,0.0,Credit Card,Cancelled
10390,2822,29,1033,20220317,3,29.99,13.98,5,41.94,85.47,85.47,43.53,50.93,Cash,Completed
10391,369,8,1026,20250210,1,129.99,66.29,5,66.29,123.49,123.49,57.2,46.32,UPI/Wallet,Completed
10392,107,10,1023,20230219,1,2.49,1.78,10,1.78,2.24,2.24,0.46,20.54,Credit Card,Completed
10393,926,22,1031,20221010,3,15.99,6.4,15,19.2,40.77,40.77,21.57,52.91,Cash,Completed
10394,2611,21,1045,20220604,1,64.99,37.5,10,37.5,58.49,58.49,20.99,35.89,Cash,Completed
10395,2878,51,1000,20251010,1,599.99,508.79,5,508.79,569.99,569.99,61.2,10.74,Credit Card,Completed
10396,2983,8,1013,20250410,1,24.99,11.45,0,11.45,24.99,24.99,13.54,54.18,Debit Card,Completed
10397,752,41,1003,20241124,2,899.0,727.29,0,1454.58,1798.0,1798.0,343.42,19.1,UPI/Wallet,Completed
10398,503,34,1025,20231026,1,3.99,2.8,10,2.8,3.59,3.59,0.79,22.01,Net Banking,Completed
10399,277,36,1015,20240820,5,12.99,6.6,30,33.0,45.47,45.47,-33.0,-72.58,Cash,Returned
10400,1524,11,1024,20231030,2,5.49,3.88,5,7.76,10.43,10.43,2.67,25.6,UPI/Wallet,Completed
10401,1586,53,1007,20260328,3,14.99,9.55,10,28.65,40.47,40.47,11.82,29.21,Credit Card,Completed
10402,1149,61,1031,20210726,1,15.99,6.4,0,6.4,15.99,15.99,-6.4,-40.03,Credit Card,Returned
10403,1302,30,1045,20250207,2,64.99,37.5,20,75.0,103.98,103.98,28.98,27.87,Debit Card,Completed
10404,2184,61,1032,20230506,1,44.99,22.54,10,22.54,40.49,40.49,17.95,44.33,Cash,Completed
10405,1556,69,1002,20230610,2,999.99,804.99,10,1609.98,1799.98,1799.98,190.0,10.56,Credit Card,Completed
10406,1286,22,1019,20220903,2,6.99,5.11,0,10.22,13.98,13.98,3.76,26.9,Debit Card,Completed
10407,151,26,1001,20250824,3,249.99,207.74,0,623.22,749.97,749.97,126.75,16.9,Net Banking,Completed
10408,1781,73,1009,20250707,1,29.99,14.94,10,14.94,26.99,26.99,12.05,44.65,Credit Card,Completed
10409,2898,50,1034,20240618,1,19.99,10.37,0,10.37,19.99,19.99,9.62,48.12,Debit Card,Completed
10410,2945,45,1014,20241123,1,19.99,8.48,0,8.48,19.99,19.99,11.51,57.58,UPI/Wallet,Completed
10411,877,75,1045,20230501,4,64.99,37.5,0,150.0,259.96,259.96,109.96,42.3,Debit Card,Completed
10412,2426,3,1010,20210307,1,44.99,19.98,20,19.98,35.99,35.99,16.01,44.48,Cash,Completed
10413,1609,44,1027,20211212,1,149.99,79.49,10,79.49,134.99,134.99,55.5,41.11,Credit Card,Completed
10414,42,65,1035,20230731,2,18.99,7.05,0,14.1,37.98,37.98,23.88,62.88,Debit Card,Completed
10415,1512,9,1018,20250929,3,4.99,3.41,0,10.23,14.97,14.97,4.74,31.66,UPI/Wallet,Completed
10416,489,4,1028,20260610,1,89.99,47.87,30,47.87,62.99,62.99,15.12,24.0,Debit Card,Completed
10417,1533,39,1005,20230212,1,449.0,391.08,10,391.08,404.1,404.1,13.02,3.22,Credit Card,Completed
10418,2652,34,1039,20250629,2,11.99,3.97,20,7.94,19.18,19.18,11.24,58.6,Debit Card,Completed
10419,2227,38,1019,20250111,1,6.99,5.11,30,5.11,4.89,4.89,-0.22,-4.5,UPI/Wallet,Completed
10420,1848,45,1006,20240814,3,59.99,33.53,30,100.59,125.98,125.98,25.39,20.15,Debit Card,Completed
10421,808,74,1025,20230920,4,3.99,2.8,0,11.2,15.96,15.96,4.76,29.82,Credit Card,Completed
10422,2436,72,1037,20231210,1,9.99,3.67,5,3.67,9.49,9.49,5.82,61.33,Credit Card,Completed
10423,515,39,1033,20230824,1,29.99,13.98,0,13.98,29.99,29.99,16.01,53.38,Cash,Completed
10424,2594,32,1045,20241025,1,64.99,37.5,5,37.5,61.74,61.74,24.24,39.26,Debit Card,Completed
10425,1745,69,1017,20221129,3,3.49,2.58,20,7.74,8.38,8.38,0.64,7.64,UPI/Wallet,Completed
10426,2849,29,1005,20210909,1,449.0,391.08,10,0.0,0.0,0.0,0.0,0.0,Credit Card,Cancelled
10427,2017,74,1030,20240523,1,24.99,8.77,20,8.77,19.99,19.99,11.22,56.13,Debit Card,Completed
10428,2940,37,1029,20230613,1,19.99,8.64,0,8.64,19.99,19.99,11.35,56.78,Credit Card,Completed
10429,942,62,1013,20240815,4,24.99,11.45,15,0.0,0.0,0.0,0.0,0.0,Debit Card,Cancelled
10430,2398,60,1017,20230402,1,3.49,2.58,0,2.58,3.49,3.49,-2.58,-73.93,Debit Card,Returned
10431,876,3,1025,20230227,1,3.99,2.8,0,0.0,0.0,0.0,0.0,0.0,UPI/Wallet,Cancelled
10432,359,6,1026,20221006,2,129.99,66.29,0,0.0,0.0,0.0,0.0,0.0,Debit Card,Cancelled
10433,2603,55,1007,20210126,2,14.99,9.55,10,19.1,26.98,26.98,7.88,29.21,Credit Card,Completed
10434,71,42,1009,20251112,3,29.99,14.94,0,44.82,89.97,89.97,45.15,50.18,Cash,Completed
10435,2617,66,1020,20220331,2,1.99,1.34,0,2.68,3.98,3.98,-2.68,-67.34,Net Banking,Returned
10436,65,56,1044,20220430,3,59.99,31.85,10,95.55,161.97,161.97,66.42,41.01,Debit Card,Completed
10437,2704,68,1014,20230417,1,19.99,8.48,15,8.48,16.99,16.99,8.51,50.09,Debit Card,Completed
10438,2279,19,1021,20210808,1,8.99,6.23,10,6.23,8.09,8.09,1.86,22.99,Cash,Completed
10439,2622,47,1019,20210506,2,6.99,5.11,15,10.22,11.88,11.88,1.66,13.97,UPI/Wallet,Completed
10440,2919,18,1009,20220710,1,29.99,14.94,20,14.94,23.99,23.99,9.05,37.72,UPI/Wallet,Completed
10441,2722,28,1039,20230518,2,11.99,3.97,0,7.94,23.98,23.98,16.04,66.89,Cash,Completed
10442,840,16,1024,20241005,4,5.49,3.88,0,15.52,21.96,21.96,6.44,29.33,Debit Card,Completed
10443,814,28,1035,20231220,1,18.99,7.05,10,7.05,17.09,17.09,10.04,58.75,Net Banking,Completed
10444,2861,15,1032,20220807,1,44.99,22.54,5,22.54,42.74,42.74,20.2,47.26,Cash,Completed
10445,1364,32,1018,20230514,4,4.99,3.41,0,0.0,0.0,0.0,0.0,0.0,Debit Card,Cancelled
10446,221,70,1000,20220825,1,599.99,508.79,10,508.79,539.99,539.99,31.2,5.78,UPI/Wallet,Completed
10447,960,32,1033,20251213,1,29.99,13.98,10,13.98,26.99,26.99,13.01,48.2,Credit Card,Completed
10448,409,11,1018,20250715,3,4.99,3.41,0,10.23,14.97,14.97,4.74,31.66,Cash,Completed
10449,1766,28,1011,20240104,2,79.99,35.52,20,71.04,127.98,127.98,56.94,44.49,Credit Card,Completed
10450,2560,19,1003,20240414,1,899.0,727.29,30,727.29,629.3,629.3,-97.99,-15.57,Debit Card,Completed
10451,266,53,1035,20230419,1,18.99,7.05,5,7.05,18.04,18.04,10.99,60.92,UPI/Wallet,Completed
10452,1603,16,1021,20220721,2,8.99,6.23,10,12.46,16.18,16.18,3.72,22.99,Credit Card,Completed
10453,2519,61,1015,20250221,3,12.99,6.6,15,19.8,33.12,33.12,13.32,40.22,Debit Card,Completed
10454,2227,14,1040,20230622,3,16.99,5.25,5,15.75,48.42,48.42,32.67,67.47,Credit Card,Completed
10455,911,16,1027,20260216,1,149.99,79.49,0,79.49,149.99,149.99,70.5,47.0,UPI/Wallet,Completed
10456,320,2,1011,20250918,3,79.99,35.52,0,106.56,239.97,239.97,133.41,55.59,Credit Card,Completed
10457,867,77,1020,20221110,2,1.99,1.34,10,2.68,3.58,3.58,-2.68,-74.86,Credit Card,Returned
10458,298,58,1034,20211103,2,19.99,10.37,5,20.74,37.98,37.98,17.24,45.39,Net Banking,Completed
10459,577,38,1038,20240819,1,12.99,5.69,30,5.69,9.09,9.09,3.4,37.4,Net Banking,Completed
10460,540,42,1033,20210527,1,29.99,13.98,15,13.98,25.49,25.49,-13.98,-54.85,Credit Card,Returned
10461,2538,13,1014,20210708,2,19.99,8.48,5,16.96,37.98,37.98,21.02,55.34,UPI/Wallet,Completed
10462,26,11,1020,20241204,2,1.99,1.34,0,2.68,3.98,3.98,-2.68,-67.34,Debit Card,Returned
10463,1650,43,1014,20210915,2,19.99,8.48,10,16.96,35.98,35.98,19.02,52.86,Credit Card,Completed
10464,2448,71,1035,20210407,1,18.99,7.05,10,7.05,17.09,17.09,10.04,58.75,Debit Card,Completed
10465,2486,3,1041,20220218,1,22.99,10.69,15,10.69,19.54,19.54,8.85,45.29,UPI/Wallet,Completed
10466,1031,54,1017,20220409,1,3.49,2.58,0,2.58,3.49,3.49,0.91,26.07,Credit Card,Completed
10467,2476,4,1018,20240728,1,4.99,3.41,0,3.41,4.99,4.99,1.58,31.66,Cash,Completed
10468,2739,74,1023,20221122,1,2.49,1.78,0,1.78,2.49,2.49,-1.78,-71.49,Credit Card,Returned
10469,4,67,1004,20210717,4,1299.0,1140.52,15,4562.08,4416.6,4416.6,-145.48,-3.29,Debit Card,Completed
10470,908,75,1030,20240108,5,24.99,8.77,0,43.85,124.95,124.95,81.1,64.91,UPI/Wallet,Completed
10471,772,18,1039,20231004,2,11.99,3.97,15,7.94,20.38,20.38,12.44,61.04,UPI/Wallet,Completed
10472,435,27,1016,20211108,1,14.99,6.63,30,6.63,10.49,10.49,3.86,36.8,UPI/Wallet,Completed
10473,332,28,1012,20250907,1,39.99,16.04,0,16.04,39.99,39.99,23.95,59.89,UPI/Wallet,Completed
10474,2297,35,1040,20250514,1,16.99,5.25,0,5.25,16.99,16.99,11.74,69.1,Net Banking,Completed
10475,1398,28,1005,20250331,1,449.0,391.08,15,0.0,0.0,0.0,0.0,0.0,Cash,Cancelled
10476,273,26,1038,20210923,2,12.99,5.69,5,11.38,24.68,24.68,13.3,53.89,Debit Card,Completed
10477,279,48,1019,20251104,3,6.99,5.11,20,15.33,16.78,16.78,1.45,8.64,Debit Card,Completed
10478,145,9,1042,20210211,2,49.99,23.5,20,47.0,79.98,79.98,32.98,41.24,UPI/Wallet,Completed
10479,2218,41,1028,20241227,1,89.99,47.87,5,47.87,85.49,85.49,37.62,44.01,Debit Card,Completed
10480,1853,68,1036,20210703,2,14.99,6.36,15,12.72,25.48,25.48,12.76,50.08,Credit Card,Completed
10481,1116,36,1014,20230322,1,19.99,8.48,5,8.48,18.99,18.99,10.51,55.34,Debit Card,Completed
10482,2436,11,1003,20230204,2,899.0,727.29,30,1454.58,1258.6,1258.6,-195.98,-15.57,Cash,Completed
10483,1271,48,1034,20220405,1,19.99,10.37,0,0.0,0.0,0.0,0.0,0.0,Credit Card,Cancelled
10484,289,2,1032,20250726,1,44.99,22.54,30,0.0,0.0,0.0,0.0,0.0,Credit Card,Cancelled
10485,634,22,1045,20231218,2,64.99,37.5,5,75.0,123.48,123.48,48.48,39.26,Cash,Completed
10486,61,60,1002,20231013,1,999.99,804.99,30,804.99,699.99,699.99,-105.0,-15.0,Cash,Completed
10487,270,16,1030,20251103,1,24.99,8.77,5,8.77,23.74,23.74,14.97,63.06,UPI/Wallet,Completed
10488,430,8,1041,20210428,3,22.99,10.69,0,32.07,68.97,68.97,36.9,53.5,UPI/Wallet,Completed
10489,2708,38,1030,20230504,1,24.99,8.77,0,8.77,24.99,24.99,16.22,64.91,Credit Card,Completed
10490,1450,69,1008,20260526,1,34.99,21.17,0,21.17,34.99,34.99,13.82,39.5,Debit Card,Completed
10491,219,32,1013,20230416,2,24.99,11.45,0,22.9,49.98,49.98,27.08,54.18,UPI/Wallet,Completed
10492,1011,65,1018,20260207,1,4.99,3.41,5,3.41,4.74,4.74,-3.41,-71.94,Net Banking,Returned
10493,2069,16,1036,20240419,5,14.99,6.36,5,31.8,71.2,71.2,39.4,55.34,Debit Card,Completed
10494,225,45,1043,20230702,1,89.99,46.16,15,46.16,76.49,76.49,-46.16,-60.35,UPI/Wallet,Returned
10495,1354,31,1026,20220303,4,129.99,66.29,0,265.16,519.96,519.96,254.8,49.0,UPI/Wallet,Completed
10496,809,29,1040,20220523,5,16.99,5.25,20,26.25,67.96,67.96,41.71,61.37,Debit Card,Completed
10497,1185,3,1020,20260131,5,1.99,1.34,0,6.7,9.95,9.95,3.25,32.66,UPI/Wallet,Completed
10498,2033,73,1009,20230809,2,29.99,14.94,0,29.88,59.98,59.98,30.1,50.18,Debit Card,Completed
10499,1485,16,1030,20250718,2,24.99,8.77,5,17.54,47.48,47.48,29.94,63.06,Cash,Completed
10500,1637,15,1046,20230221,3,29.99,15.5,10,46.5,80.97,80.97,34.47,42.57,Credit Card,Completed
10501,2994,52,1034,20251120,1,19.99,10.37,10,10.37,17.99,17.99,7.62,42.36,Credit Card,Completed
10502,1849,55,1041,20260307,1,22.99,10.69,0,10.69,22.99,22.99,12.3,53.5,Credit Card,Completed
10503,2510,40,1023,20210202,4,2.49,1.78,30,7.12,6.97,6.97,-0.15,-2.15,Cash,Completed
10504,1077,31,1034,20240812,1,19.99,10.37,0,10.37,19.99,19.99,-10.37,-51.88,Credit Card,Returned
10505,2537,46,1013,20220906,1,24.99,11.45,0,11.45,24.99,24.99,13.54,54.18,Debit Card,Completed
10506,2102,2,1012,20231015,1,39.99,16.04,0,16.04,39.99,39.99,23.95,59.89,Cash,Completed
10507,2478,10,1041,20210910,3,22.99,10.69,5,32.07,65.52,65.52,33.45,51.05,UPI/Wallet,Completed
10508,1221,34,1019,20240217,1,6.99,5.11,5,0.0,0.0,0.0,0.0,0.0,UPI/Wallet,Cancelled
10509,2585,2,1037,20230224,1,9.99,3.67,0,3.67,9.99,9.99,6.32,63.26,Net Banking,Completed
10510,1063,41,1044,20210314,5,59.99,31.85,5,159.25,284.95,284.95,125.7,44.11,Credit Card,Completed
10511,1203,33,1026,20240330,1,129.99,66.29,0,66.29,129.99,129.99,63.7,49.0,Credit Card,Completed
10512,465,8,1019,20240104,1,6.99,5.11,10,5.11,6.29,6.29,1.18,18.76,Debit Card,Completed
10513,1039,34,1040,20260125,2,16.99,5.25,15,10.5,28.88,28.88,18.38,63.64,Credit Card,Completed
10514,2008,14,1035,20220403,1,18.99,7.05,15,7.05,16.14,16.14,9.09,56.32,UPI/Wallet,Completed
10515,733,69,1005,20241211,1,449.0,391.08,15,391.08,381.65,381.65,-9.43,-2.47,Debit Card,Completed
10516,759,37,1041,20230211,1,22.99,10.69,20,10.69,18.39,18.39,7.7,41.87,Debit Card,Completed
10517,1264,45,1031,20230223,1,15.99,6.4,5,6.4,15.19,15.19,-6.4,-42.13,UPI/Wallet,Returned
10518,310,77,1036,20251125,1,14.99,6.36,0,6.36,14.99,14.99,8.63,57.57,Credit Card,Completed
10519,2246,55,1002,20211121,4,999.99,804.99,0,3219.96,3999.96,3999.96,780.0,19.5,Net Banking,Completed
10520,1059,72,1032,20220302,1,44.99,22.54,30,22.54,31.49,31.49,8.95,28.42,UPI/Wallet,Completed
10521,619,15,1029,20250714,2,19.99,8.64,0,17.28,39.98,39.98,22.7,56.78,UPI/Wallet,Completed
10522,274,15,1035,20260402,2,18.99,7.05,5,14.1,36.08,36.08,21.98,60.92,Cash,Completed
10523,1053,18,1023,20250731,1,2.49,1.78,15,1.78,2.12,2.12,0.34,16.04,Credit Card,Completed
10524,502,66,1034,20240718,1,19.99,10.37,10,10.37,17.99,17.99,7.62,42.36,Debit Card,Completed
10525,776,64,1042,20231127,1,49.99,23.5,5,23.5,47.49,47.49,23.99,50.52,Debit Card,Completed
10526,2891,40,1011,20230914,4,79.99,35.52,0,142.08,319.96,319.96,177.88,55.59,Debit Card,Completed
10527,2355,34,1011,20210420,2,79.99,35.52,10,71.04,143.98,143.98,72.94,50.66,Debit Card,Completed
10528,1075,4,1004,20240831,1,1299.0,1140.52,10,1140.52,1169.1,1169.1,-1140.52,-97.56,UPI/Wallet,Returned
10529,1425,24,1011,20241225,5,79.99,35.52,0,177.6,399.95,399.95,222.35,55.59,Net Banking,Completed
10530,1057,6,1037,20231211,1,9.99,3.67,20,3.67,7.99,7.99,4.32,54.07,Credit Card,Completed
10531,768,55,1033,20210603,2,29.99,13.98,5,27.96,56.98,56.98,29.02,50.93,Cash,Completed
10532,2681,64,1018,20211202,2,4.99,3.41,30,6.82,6.99,6.99,0.17,2.43,Debit Card,Completed
10533,2724,44,1006,20221029,3,59.99,33.53,15,100.59,152.97,152.97,52.38,34.24,Debit Card,Completed
10534,1693,41,1000,20210814,1,599.99,508.79,15,508.79,509.99,509.99,-508.79,-99.76,Credit Card,Returned
10535,675,59,1041,20260124,1,22.99,10.69,0,10.69,22.99,22.99,12.3,53.5,Debit Card,Completed
10536,891,22,1001,20250208,1,249.99,207.74,10,0.0,0.0,0.0,0.0,0.0,Credit Card,Cancelled
10537,708,27,1025,20220418,4,3.99,2.8,10,11.2,14.36,14.36,3.16,22.01,Debit Card,Completed
10538,2403,7,1030,20220331,1,24.99,8.77,5,8.77,23.74,23.74,14.97,63.06,Debit Card,Completed
10539,791,20,1002,20250927,1,999.99,804.99,0,804.99,999.99,999.99,195.0,19.5,Credit Card,Completed
10540,368,16,1033,20220927,2,29.99,13.98,15,27.96,50.98,50.98,23.02,45.15,Cash,Completed
10541,853,67,1029,20260208,2,19.99,8.64,30,17.28,27.99,27.99,10.71,38.26,UPI/Wallet,Completed
10542,819,56,1041,20220626,3,22.99,10.69,0,32.07,68.97,68.97,36.9,53.5,Credit Card,Completed
10543,2298,55,1021,20240817,1,8.99,6.23,20,6.23,7.19,7.19,0.96,13.35,Credit Card,Completed
10544,1849,59,1044,20260412,2,59.99,31.85,0,63.7,119.98,119.98,56.28,46.91,Credit Card,Completed
10545,2679,26,1040,20231121,2,16.99,5.25,15,10.5,28.88,28.88,18.38,63.64,Cash,Completed
10546,1333,3,1038,20240826,1,12.99,5.69,0,5.69,12.99,12.99,7.3,56.2,Debit Card,Completed
10547,1883,40,1035,20221213,2,18.99,7.05,10,14.1,34.18,34.18,20.08,58.75,Debit Card,Completed
10548,2519,44,1020,20211225,2,1.99,1.34,0,2.68,3.98,3.98,1.3,32.66,Debit Card,Completed
10549,1264,21,1025,20231206,1,3.99,2.8,0,2.8,3.99,3.99,1.19,29.82,Cash,Completed
10550,1405,10,1006,20250605,1,59.99,33.53,5,33.53,56.99,56.99,-33.53,-58.83,Credit Card,Returned
10551,816,67,1011,20240302,2,79.99,35.52,15,71.04,135.98,135.98,64.94,47.76,Net Banking,Completed
10552,2310,35,1024,20260507,4,5.49,3.88,0,15.52,21.96,21.96,6.44,29.33,UPI/Wallet,Completed
10553,1764,77,1002,20260317,2,999.99,804.99,0,1609.98,1999.98,1999.98,390.0,19.5,Debit Card,Completed
10554,2333,51,1039,20250127,1,11.99,3.97,0,3.97,11.99,11.99,8.02,66.89,UPI/Wallet,Completed
10555,2620,21,1036,20240304,1,14.99,6.36,0,6.36,14.99,14.99,8.63,57.57,Cash,Completed
10556,2109,77,1015,20250107,1,12.99,6.6,0,6.6,12.99,12.99,6.39,49.19,Credit Card,Completed
10557,2896,56,1025,20220719,1,3.99,2.8,5,2.8,3.79,3.79,0.99,26.12,Debit Card,Completed
10558,275,32,1027,20230724,4,149.99,79.49,5,317.96,569.96,569.96,252.0,44.21,Debit Card,Completed
10559,1872,69,1006,20260516,1,59.99,33.53,10,33.53,53.99,53.99,20.46,37.9,Credit Card,Completed
10560,1343,53,1023,20220928,3,2.49,1.78,0,5.34,7.47,7.47,2.13,28.51,Credit Card,Completed
10561,220,53,1042,20251009,1,49.99,23.5,10,23.5,44.99,44.99,21.49,47.77,Debit Card,Completed
10562,1217,72,1025,20220919,1,3.99,2.8,0,2.8,3.99,3.99,1.19,29.82,Net Banking,Completed
10563,651,63,1031,20230508,1,15.99,6.4,20,6.4,12.79,12.79,6.39,49.96,Debit Card,Completed
10564,2806,48,1034,20240502,2,19.99,10.37,0,0.0,0.0,0.0,0.0,0.0,Debit Card,Cancelled
10565,2440,77,1038,20210329,2,12.99,5.69,15,11.38,22.08,22.08,10.7,48.46,Credit Card,Completed
10566,879,69,1013,20240708,1,24.99,11.45,5,11.45,23.74,23.74,12.29,51.77,Debit Card,Completed
10567,2154,50,1010,20240716,1,44.99,19.98,10,19.98,40.49,40.49,20.51,50.65,Debit Card,Completed
10568,982,30,1046,20240717,2,29.99,15.5,10,31.0,53.98,53.98,22.98,42.57,Net Banking,Completed
10569,93,35,1046,20230606,1,29.99,15.5,5,15.5,28.49,28.49,-15.5,-54.41,UPI/Wallet,Returned
10570,960,7,1030,20250801,3,24.99,8.77,10,0.0,0.0,0.0,0.0,0.0,UPI/Wallet,Cancelled
10571,2763,15,1010,20240911,1,44.99,19.98,10,19.98,40.49,40.49,20.51,50.65,Debit Card,Completed
10572,1015,76,1021,20210815,2,8.99,6.23,10,12.46,16.18,16.18,3.72,22.99,Debit Card,Completed
10573,1096,72,1018,20250114,5,4.99,3.41,20,17.05,19.96,19.96,2.91,14.58,Credit Card,Completed
10574,611,39,1014,20220309,1,19.99,8.48,10,8.48,17.99,17.99,9.51,52.86,Credit Card,Completed
10575,2650,43,1010,20240621,4,44.99,19.98,0,79.92,179.96,179.96,100.04,55.59,Debit Card,Completed
10576,1644,21,1033,20240904,1,29.99,13.98,0,13.98,29.99,29.99,16.01,53.38,UPI/Wallet,Completed
10577,1692,75,1036,20260109,2,14.99,6.36,5,12.72,28.48,28.48,15.76,55.34,Cash,Completed
10578,2782,19,1022,20250516,1,3.99,2.63,0,2.63,3.99,3.99,1.36,34.09,Debit Card,Completed
10579,2568,18,1016,20260307,1,14.99,6.63,20,6.63,11.99,11.99,-6.63,-55.3,UPI/Wallet,Returned
10580,2240,65,1026,20210728,3,129.99,66.29,5,198.87,370.47,370.47,171.6,46.32,Debit Card,Completed
10581,1369,35,1022,20210502,3,3.99,2.63,0,7.89,11.97,11.97,4.08,34.09,Cash,Completed
10582,2050,75,1025,20230409,1,3.99,2.8,0,2.8,3.99,3.99,1.19,29.82,Cash,Completed
10583,2657,61,1013,20240211,2,24.99,11.45,15,22.9,42.48,42.48,19.58,46.09,Credit Card,Completed
10584,303,77,1030,20260315,1,24.99,8.77,0,8.77,24.99,24.99,16.22,64.91,Credit Card,Completed
10585,2260,8,1027,20230217,1,149.99,79.49,0,79.49,149.99,149.99,70.5,47.0,Credit Card,Completed
10586,919,47,1011,20240520,3,79.99,35.52,0,106.56,239.97,239.97,133.41,55.59,Credit Card,Completed
10587,1998,32,1000,20210531,1,599.99,508.79,10,508.79,539.99,539.99,31.2,5.78,Credit Card,Completed
10588,983,54,1010,20240530,4,44.99,19.98,5,79.92,170.96,170.96,-79.92,-46.75,Credit Card,Returned
10589,2059,44,1046,20260521,4,29.99,15.5,10,62.0,107.96,107.96,45.96,42.57,Cash,Completed
10590,2295,75,1010,20240816,3,44.99,19.98,5,59.94,128.22,128.22,68.28,53.25,Credit Card,Completed
10591,705,39,1008,20250219,2,34.99,21.17,0,42.34,69.98,69.98,27.64,39.5,UPI/Wallet,Completed
10592,2930,32,1008,20250125,5,34.99,21.17,15,105.85,148.71,148.71,-105.85,-71.18,Cash,Returned
10593,1163,21,1022,20230927,1,3.99,2.63,10,2.63,3.59,3.59,0.96,26.74,UPI/Wallet,Completed
10594,2627,6,1028,20210223,1,89.99,47.87,30,47.87,62.99,62.99,15.12,24.0,Cash,Completed
10595,647,16,1015,20220706,1,12.99,6.6,15,6.6,11.04,11.04,4.44,40.22,Cash,Completed
10596,1745,11,1038,20241116,1,12.99,5.69,0,5.69,12.99,12.99,7.3,56.2,Net Banking,Completed
10597,1832,33,1045,20230929,1,64.99,37.5,10,37.5,58.49,58.49,20.99,35.89,Net Banking,Completed
